,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
1k1i,2.3787672006019926,2710.930033247043,50.2790561913614,45.23834412478301,18.05484070571074,28.529056191361406,22.91011286409578,10.61410821539663,6.33112160970126,7.8720767656564945,4.022220103044128,5.1651842446970155,2.4972801754292595,3.3637086034025896,185.7512602796051,19.689620119411686,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21589862738585,508.17804099600073,1.0277777777777777,1.75,2.4722222222222223,0.2692307692307692,-3.7599999999999993,36.0,480.3760000000003,4343024252279.864,7.867438578214335,10.46810963183235,5.552115435625455,248.65620040841097,15.107731746534952,0.5478896435195088,15.107731746534952,0.3015998515524077,0.6930725153413757,0.3015998515524077,-6.850811156252617,-0.5478896435195088,-0.6751999999999962,132.78429999999994,508.5999999999998,5.0,9.0,0.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,10.0,0.0,8.0,0.0,1.0,1.0,188.0,14.800974309763006,7.429734546677846,0.0,15.930470882759089,5.835619785757269,5.6473683133128025,15.909587264153707,8.417796984328938,4.715119613734132,0.0,42.29693095364306,65.99727435659727,20.204445246018143,40.265993953729144,4.0,67.095389035225,38.5078443853978,0.0,9.61502934458461,5.719716975726273,42.422968017534586,6.496859684315945,77.59350876769025,0.0,0.0,20.93669708865672,0.0,0.0,0.0,49.56245613925526,25.985290422880606,0.0,61.77312447929726,71.36208925981401,7.059210391641003,10.772448428929591,0.0,158.22,0.0,-6.850811156252617,0.0,0.0,0.0,233.53491320770624,0.0,0.0,29.39923416593961,-31.750002884059917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27027474443697963
1lpg,1.996311729966938,3292.1118716728715,60.68231539525458,57.05256455842752,20.052564558427516,35.02290867998741,29.05811518844535,10.822047210945565,7.549468832372133,7.549468832372133,4.706791464818715,4.706791464818715,2.954140624598421,2.954140624598421,226.13955415052965,4.1122756685106605,4.794537184071822,4.567099647791355,0.0,0.0,0.0,0.0,0.0,0.0,51.548071474377466,547.293628264181,0.8536585365853658,1.5853658536585367,2.341463414634146,0.17647058823529413,-4.879999999999999,41.0,510.4070000000004,2801743517176129.0,7.490705351147537,11.697786790839395,6.648713271547071,292.71718712584305,15.002219581296579,0.4888919856228378,15.002219581296579,0.30159985158686725,0.2636902718693843,0.30159985158686725,-4.29231220505531,-0.4888919856228378,3.859700000000002,165.65599999999964,547.7030000000017,5.0,7.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,3.0,7.0,0.0,13.0,0.0,0.0,0.0,208.0,14.61377595487978,23.689811345732217,1.4118420783282006,0.0,11.742799515108775,5.6473683133128025,20.39261812184833,0.0,0.0,0.0,54.38176836896965,65.02970413639734,23.896644300712943,70.35520598999082,5.0,65.85021743131557,28.333110721873393,0.0,14.359943858774354,5.719716975726273,19.55270461154818,20.927480700846736,130.6688519919125,0.0,5.749511833283905,25.644757244864934,5.687386274683562,5.749511833283905,0.0,37.23737986374687,19.55270461154818,0.0,76.60654494315534,102.72111803027605,7.059210391641003,10.902924932081056,0.0,94.87,0.0,0.0,0.0,0.0,0.0,312.2698075663281,0.0,0.0,-3.534797835880503,-49.56834306378081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14081646892142277
1mq6,1.9600652739648092,2182.783982107289,43.159889558914884,36.911202848846784,19.995486267829875,25.206643774943107,18.80404183761898,10.860004646574467,6.043632261959405,7.994022261914812,3.813279232737322,5.560340929594854,2.365787411474685,3.654146757600627,140.7377323653059,9.589074368143644,0.0,21.54650896207359,0.0,0.0,0.0,0.0,0.0,9.976383253582878,71.77388374601802,567.0301581600005,1.1666666666666667,2.0277777777777777,2.7777777777777777,0.21739130434782608,-3.0499999999999994,36.0,548.7100000000003,193556984199.69937,10.744766008524467,11.340209176106812,5.839635846092929,253.74964567548543,14.028956956551879,0.4944958785945435,14.028956956551879,0.28701547520790177,0.025165431064989363,0.28701547520790177,-3.68179048151877,-0.4944958785945435,5.434500000000003,142.2073999999999,568.870000000001,2.0,9.0,0.0,1.0,1.0,1.0,2.0,3.0,8.0,2.0,13.0,0.0,9.0,0.0,0.0,0.0,188.0,24.99326234502733,23.003507047736523,2.8236841566564013,0.0,17.83603958604719,0.0,9.589074368143644,9.976383253582878,0.0,11.336785877934737,34.802819670697545,23.48337053265748,40.386360977025234,55.39229487961509,4.0,46.560138443464126,75.48089418719806,0.0,9.883888251797686,4.992404732635669,6.496859684315945,37.68925099297382,66.7706345694548,0.0,5.749511833283905,15.356489660376802,11.50524905251859,5.749511833283905,46.13960554863228,54.789552124241936,11.233722638115994,0.0,50.26677855630294,40.69108918377121,17.891584097880376,0.0,0.0,105.14999999999999,0.0,18.174361751721474,0.0,0.0,0.0,160.96802384712112,0.0,0.0,0.0,4.2742810678240275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39355303257023266
1nc1,2.4577327430163756,1197.5633588722317,27.861442840636293,25.421847543855286,10.23834412478301,16.177286881664468,12.724523025319066,5.830095834319148,3.516745206702071,3.9249934971659344,2.4157818054564557,2.7032392840217194,1.5671714236693235,1.7942334962852884,83.46472267195608,0.0,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,20.185573424108842,26.872049098964354,296.09431137200045,1.6,2.55,3.35,0.5,-1.35,20.0,280.224,24160678.741526145,4.3253404592314375,5.208494713507499,2.0455024083044804,142.08931229327817,8.841719576719576,0.387483025799012,8.841719576719576,0.21082016715792892,0.1458183762485712,0.21082016715792892,-3.8263788501511735,-0.387483025799012,-0.004300000000000526,76.24600000000001,296.3519999999997,4.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,3.0,8.0,0.0,7.0,0.0,1.0,1.0,108.0,25.241295959532103,31.29920632263918,9.027636966592956,2.8623993144652684,0.0,0.0,0.0,9.967957041894417,11.761884949391115,0.0,0.0,12.226342808779753,18.731644876816016,19.6907935784361,3.0,34.22726616671351,28.613149162458665,2.8623993144652684,14.53505668968577,0.0,24.44400689078652,17.608597961992892,18.51868563244428,0.0,0.0,5.719716975726273,5.817862777835028,0.0,11.761884949391115,57.74400745348205,4.736862953800049,0.0,22.65305548397919,18.51868563244428,2.8236841566564013,11.033401435232523,0.0,106.42,0.0,-0.5491950768420824,0.0,0.0,0.0,126.63873615193194,0.0,0.0,0.14644038170823892,-6.402648123464776,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313539556417153
1nc3,2.4303584501894986,1057.7704253196748,24.491199352633217,21.869061139355242,8.869061139355242,14.603319917329175,10.852253968300975,4.78586831040951,3.413654714909553,3.413654714909553,2.358699643196173,2.358699643196173,1.5157060347109348,1.5157060347109348,59.72762127259847,0.0,0.0,10.811423533309355,0.0,0.0,0.0,0.0,0.0,30.39306342351709,22.861298053674094,267.09675389600034,1.631578947368421,2.5789473684210527,3.3684210526315788,0.5,-1.81,19.0,254.14099999999996,6212292.748263749,4.348381314116123,4.3842388535215,1.7476128588760207,125.30343935833046,8.659263038548753,0.39356816519279264,8.659263038548753,0.21073713832083388,0.10847677845242787,0.21073713832083388,-3.7056381094104314,-0.39356816519279264,-1.9109000000000005,62.809500000000014,267.2449999999998,6.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,5.0,9.0,0.0,6.0,0.0,1.0,1.0,102.0,25.78300450284796,48.72153180801738,10.05338901281963,4.293598971697903,0.0,0.0,5.091706557583081,9.967957041894417,5.098681808301038,0.0,0.0,0.0,0.0,14.783536579937607,3.0,33.894123655297825,16.85126421306755,4.293598971697903,20.158345407778537,0.0,24.32007210779995,12.278702218642561,11.997299708814687,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,64.57740827656433,4.736862953800049,0.0,21.369255914989985,6.303371713966227,4.235526234984602,11.033401435232523,0.0,150.4,0.0,0.0,0.0,0.0,0.0,100.72600454150259,0.0,0.0,0.0,5.857328791830726,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225835942278681
1nvq,1.9389542423785187,2975.1893936937345,47.823026265731414,44.421847543855286,17.421847543855286,28.319743631095093,23.460701925855112,10.210812848891377,8.105185199338557,8.105185199338557,6.532983777382837,6.532983777382837,5.303472422937657,5.303472422937657,171.75736829187943,14.389847077263362,0.0,14.444012648871084,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,37.072588698540855,483.2026817640907,1.0277777777777777,1.7777777777777777,2.5277777777777777,0.32142857142857145,-3.4299999999999993,36.0,456.3320000000003,10364380492287.854,7.325036759136708,6.6574566228286525,2.147351903939767,244.10586708287823,14.408209297850348,0.370161917008062,14.408209297850348,0.34588954463965876,0.02233087679516199,0.34588954463965876,-5.071220907344421,-0.370161917008062,2.8187000000000006,135.69339999999988,483.5479999999998,4.0,8.0,0.0,3.0,3.0,3.0,2.0,5.0,6.0,3.0,8.0,0.0,6.0,0.0,1.0,1.0,182.0,34.32938485014881,12.2218452782862,19.420798509184998,1.4311996572326342,5.907179729351506,2.8236841566564013,4.794537184071822,0.0,0.0,0.0,36.25451224597977,18.93672953262227,47.37301849061926,59.2797352735083,8.0,60.44288241224927,49.51887945767573,1.4311996572326342,14.444012648871084,0.0,43.455618727768055,14.013779359164834,59.46625264470035,0.0,0.0,10.612651455858796,0.0,0.0,0.0,47.69307672773852,15.198711501570351,0.0,73.08160959787907,48.33934966130636,4.235526234984602,43.611699728324226,0.0,94.26,0.0,0.0,0.0,0.0,0.0,240.02019629151147,0.0,0.0,0.04934145880574525,-37.15287108365056,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360003371113565
1o0h,2.3640932268196826,1592.8118836283907,30.198306133819763,24.212978073138338,14.00183245513817,17.45687330792245,11.928205962267535,9.138469163700774,4.430653873846299,7.055279706423362,2.6676892172947517,4.5825831079622565,1.7109605234735443,3.0188044988788993,75.19430676578513,22.825241424656646,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,34.00393047639145,21.389014874283475,424.00593984400047,1.2962962962962963,2.074074074074074,2.740740740740741,0.5,-2.1199999999999997,27.0,412.08300000000014,79523165.83697644,9.38569654016156,6.798871129427487,4.088331139954361,164.88238548654664,11.846841674247843,0.5820636259008345,11.846841674247843,0.5820636259008345,0.025750040242434213,0.3874194694917644,-6.594560355705812,-0.3874194694917644,-0.4314000000000009,79.9685,424.1789999999999,4.0,15.0,0.0,1.0,1.0,0.0,2.0,2.0,15.0,3.0,17.0,1.0,9.0,0.0,1.0,1.0,147.0,20.674196311740744,32.80164362477289,20.49267696519571,2.8623993144652684,0.0,14.602830487930845,9.090846809503173,24.08203213270428,13.695144854793988,4.310631369623587,0.0,0.0,0.0,21.086908293903832,3.0,60.40385189802471,31.58457120414986,2.8623993144652684,19.51903521063298,0.0,24.44400689078652,12.278702218642561,12.606743427932454,0.0,0.0,5.719716975726273,5.817862777835028,0.0,14.602830487930845,57.39809023107893,36.3964829097921,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,223.12,0.0,0.0,0.0,0.0,0.0,94.65256977446907,0.0,0.0,62.676675532116406,-15.634800862141052,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004476906267934
1o3f,2.271843173974032,1866.8727960136453,32.563513241737574,30.249889076963736,12.249889076963736,19.930309647874054,15.492867604195503,6.848551336231848,4.836747937356858,4.836747937356858,3.2992479373568586,3.2992479373568586,2.174867208093034,2.174867208093034,122.94481500471824,0.0,0.0,11.115050080081884,4.977003270229252,0.0,0.0,0.0,0.0,0.0,30.04832091402349,328.1444386160905,0.96,1.72,2.52,0.0,-3.529999999999999,25.0,310.2510000000001,1315622792.3967142,4.987733123047177,5.834158438158736,2.6359871999469733,170.28725646958415,8.810252372553961,0.5065958682656553,8.810252372553961,0.30159985312661863,0.25138634919714953,0.30159985312661863,-0.9621122592540063,-0.5065958682656553,2.671900000000001,101.05729999999998,328.39499999999975,6.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,122.0,10.085811461336466,5.749511833283905,1.4118420783282006,0.0,7.266819442989903,5.6473683133128025,11.115050080081884,0.0,0.0,0.0,42.29693095364306,35.77554503001347,22.029827915475046,27.70648216058809,4.0,34.01245436114646,16.738544717838327,1.4311996572326342,4.977003270229252,5.719716975726273,0.0,0.0,78.07247598365655,0.0,28.13379430322335,11.115050080081884,0.0,5.749511833283905,0.0,17.352630904326368,0.0,0.0,22.012554165739633,72.50902449195954,7.059210391641003,33.287207402020506,0.0,87.63000000000001,0.0,0.0,0.0,0.0,0.0,146.5845145960811,0.0,0.0,0.0,-12.084514596081052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440805583520891
1o5b,2.941897708458213,767.1739158761997,16.05795974227243,14.180639954473005,9.154634826577054,9.679315670301028,7.083298504468267,5.1896898489843215,2.272899397334421,4.37226926908224,1.4405754596348403,3.248708085588743,0.898403239332639,2.4264986922343175,5.835619785757269,0.0,0.0,50.24801623537026,3.5701822710653963,11.336785877934737,0.0,0.0,22.590870627068057,0.0,11.130402537993682,302.9447436760902,1.5384615384615385,2.4615384615384617,3.230769230769231,0.0,-0.6200000000000001,13.0,295.08399999999995,38127.14725797121,3.507436095561539,3.2645958458338518,1.5544068565992344,104.87744338365728,8.111450000000001,0.3016300194566153,8.111450000000001,0.3016300194566153,0.010570370370370563,0.2863252247033464,-0.4495729402872255,-0.2863252247033464,0.9702999999999998,64.7638,303.1479999999998,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,4.877147193701299,0.0,0.0,5.835619785757269,5.6473683133128025,11.115050080081884,0.0,0.0,11.336785877934737,6.042418707663295,40.71812675005794,13.656326401999292,5.483034224680881,2.0,16.525735642349293,49.849420421693964,0.0,0.0,5.719716975726273,0.0,0.0,32.617004295419875,0.0,0.0,11.115050080081884,0.0,0.0,33.927656505002794,5.835619785757269,0.0,3.5701822710653963,10.36018141838218,24.16967483065318,5.6473683133128025,10.086144130933896,0.0,51.61,0.0,0.8688111111111105,0.0,0.0,0.0,60.47423219954648,0.0,0.0,0.331918934240363,-0.5355268707482974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4602979414028167
1owh,2.3810119234651794,1734.4454502524454,34.124355652982146,31.697102672463693,11.697102672463695,19.942946108295494,15.899866897981493,6.3221581339818265,4.325972957658419,4.325972957658419,2.7494277117621606,2.7494277117621606,1.6688881782667038,1.6688881782667038,117.52677717977015,4.794537184071822,0.0,16.42486343337026,0.0,0.0,0.0,0.0,0.0,0.0,27.743839300668238,320.1626141001806,1.0833333333333333,1.7916666666666667,2.4583333333333335,0.05263157894736842,-3.1799999999999993,24.0,300.236,872906415.6268013,4.460614579654227,6.51727032126559,3.2594302557156265,167.90536793869094,13.472974023739939,0.35380830859279405,13.472974023739939,0.34429520551253456,0.28751486555238337,0.34429520551253456,-3.451540112090517,-0.35380830859279405,0.29840000000000017,95.1571,320.3959999999996,8.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,120.0,11.022555078296694,0.0,1.4118420783282006,0.0,11.742799515108775,9.882894548297404,15.909587264153707,0.0,0.0,0.0,24.16967483065318,47.02696067490936,16.814289258077554,28.509413850055576,3.0,43.646451314104,28.202634218721926,0.0,0.0,5.719716975726273,6.496859684315945,5.309813353288376,77.11454155172393,0.0,0.0,22.137605158378577,5.687386274683562,0.0,0.0,11.742799515108775,6.496859684315945,0.0,37.93399433320546,60.42418707663295,11.294736626625605,10.772448428929591,0.0,108.35000000000001,0.0,0.0,0.0,0.0,0.0,158.84051339645904,0.0,0.0,0.0,-13.090513396459057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40959413972163966
1oyt,2.054516802448118,2122.3770208966985,42.892304845413264,39.48331543593679,14.483315435936786,24.520296377485128,20.372152886468093,8.136084908968309,5.964534949571432,5.964534949571432,4.256847230194113,4.256847230194113,3.0237533406449884,3.0237533406449884,158.96806799168453,20.87436571882754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.579505212036313,408.19505710018075,1.2,1.9333333333333333,2.6333333333333333,0.34782608695652173,-3.0599999999999996,30.0,383.27700000000016,126052253954.09457,5.7928543721636485,7.0204800674741366,2.8402879611967347,208.93340142842095,14.737082938139032,0.34842103366524707,14.737082938139032,0.34842103366524707,0.5351272367566318,0.32493121243692896,-4.69131384112287,-0.32493121243692896,-0.8064999999999969,107.19350000000004,408.4769999999997,5.0,6.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,7.0,0.0,4.0,0.0,3.0,3.0,154.0,4.892934480132522,31.011679704641562,0.0,11.814359458703011,5.835619785757269,7.059210391641003,25.604034179076006,4.39041504767482,0.0,0.0,24.16967483065318,29.733126322350174,26.533852631377073,36.37703209054175,5.0,58.74213851535203,17.64997924446028,0.0,4.899909730850478,17.507632346452432,31.278494423673997,6.496859684315945,70.84692497744325,0.0,0.0,16.007984560214407,4.39041504767482,0.0,0.0,35.064641127976344,16.08593405245959,17.605136211772052,62.86926786950385,48.33934966130636,7.059210391641003,0.0,0.0,93.43,0.0,0.0,0.0,0.0,0.0,213.52810220631386,0.0,0.0,14.483989236773063,-38.51209144308696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511309307648415
